key_0,business_code,customer_number,customer_name,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_date,invoice_currency,document type,posting_id,area_business,invoice_amount,baseline_create_date,cust_payment_terms,invoice_number,isOpen,delay_date,predicted_payment_date
10904,CA02,140104409,LOB in,2020.0,2960625404.0,2020-03-29,20200330,20200329,2020-04-10,CAD,RV,1.0,,113379.96,20200331.0,CA10,2960625404.0,1,1,2020-04-11
24266,U001,0200772595,SAFEW in,2020.0,1930802761.0,2020-04-22,20200420,20200422,2020-05-07,USD,RV,1.0,,132790.25,20200422.0,NAA8,1930802761.0,1,1,2020-05-08
49512,U001,0200769623,WAL-MAR llc,2020.0,1930832964.0,2020-04-28,20200428,20200428,2020-05-13,USD,RV,1.0,,6814.41,20200428.0,NAH4,1930832964.0,1,1,2020-05-14
5725,U001,0200390794,CASH-W corp,2020.0,1930716570.0,2020-03-28,20200328,20200328,2020-04-12,USD,RV,1.0,,36390.35,20200328.0,NAA8,1930716570.0,1,1,2020-04-13
28259,U001,0200769623,WAL-MAR in,2020.0,1930714953.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,8864.2,20200329.0,NAH4,1930714953.0,1,8,2020-04-21
20696,U001,0200707741,SMART &  us,2020.0,1930705343.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,75366.05,20200326.0,NAA8,1930705343.0,1,1,2020-04-11
28334,U001,0200707822,PUBLI foundation,2020.0,1930600043.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,90486.25,20200304.0,NAA8,1930600043.0,1,1,2020-03-20
24859,U001,0200705742,DOT systems,2020.0,1930862965.0,2020-05-06,20200506,20200506,2020-06-09,USD,RV,1.0,,667.43,20200506.0,NAAW,1930862965.0,1,-51,2020-04-19
39352,CA02,0140104423,METRO  in,2020.0,2960627780.0,2020-04-13,20200413,20200413,2020-04-26,CAD,RV,1.0,,44900.17,20200416.0,CA10,2960627780.0,1,1,2020-04-27
25941,U001,0200769623,WAL-MAR associates,2020.0,1930779360.0,2020-04-14,20200412,20200414,2020-04-29,USD,RV,1.0,,22880.19,20200414.0,NAH4,1930779360.0,1,-11,2020-04-18
38983,U001,0200759878,SA co,2020.0,1930752580.0,2020-04-05,20200406,20200405,2020-04-20,USD,RV,1.0,,3121.51,20200405.0,NAH4,1930752580.0,1,1,2020-04-21
7062,U001,0200769623,WAL-MAR ,2020.0,1930578873.0,2020-02-27,20200227,20200227,2020-03-13,USD,RV,1.0,,2373.96,20200227.0,NAH4,1930578873.0,1,1,2020-03-14
12569,U001,0200759878,SA in,2020.0,1930582379.0,2020-02-29,20200228,20200229,2020-03-15,USD,RV,1.0,,26870.03,20200229.0,NAH4,1930582379.0,1,8,2020-03-23
21994,U001,0200763814,SYSCO F llc,2020.0,1930604115.0,2020-03-12,20200304,20200312,2020-04-01,USD,RV,1.0,,2201.21,20200312.0,NAD1,1930604115.0,1,1,2020-04-02
28380,U001,0200974851,RESTA systems,2020.0,1930673764.0,2020-03-19,20200319,20200319,2020-04-08,USD,RV,1.0,,355.11,20200319.0,NAD1,1930673764.0,1,1,2020-04-09
26157,U001,0200775660,EB us,2020.0,1930844833.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,982.65,20200501.0,NAA8,1930844833.0,1,8,2020-05-24
45538,U001,0200769623,WAL-MAR systems,2020.0,1930622142.0,2020-03-09,20200308,20200309,2020-03-24,USD,RV,1.0,,7569.86,20200309.0,NAH4,1930622142.0,1,8,2020-04-01
1570,U001,0200744019,TARG associates,2020.0,1930805206.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,20571.13,20200421.0,NAA8,1930805206.0,1,-51,2020-03-16
49552,U001,0200759878,SA foundation,2020.0,1930642543.0,2020-03-12,20200312,20200312,2020-03-27,USD,RV,1.0,,47448.14,20200312.0,NAH4,1930642543.0,1,8,2020-04-04
21037,U001,0200707822,PUBLI in,2020.0,1930774818.0,2020-04-10,20200410,20200410,2020-04-25,USD,RV,1.0,,37146.06,20200410.0,NAA8,1930774818.0,1,1,2020-04-26
26217,CA02,0140104225,SAVE-ON- corporation,2020.0,2960625957.0,2020-04-02,20200402,20200402,2020-04-12,CAD,RV,1.0,,61336.48,20200402.0,CA10,2960625957.0,1,1,2020-04-13
21264,U001,0200772670,ASSOCIAT llc,2020.0,1930799354.0,2020-04-18,20200418,20200418,2020-05-03,USD,RV,1.0,,5913.21,20200418.0,NAU5,1930799354.0,1,1,2020-05-04
20542,U001,0200592182,DECA trust,2020.0,1930789838.0,2020-04-16,20200416,20200416,2020-04-24,USD,RV,1.0,,18376.22,20200401.0,NAM4,1930789838.0,1,-51,2020-03-04
22818,U001,0200762301,C&S WH associates,2020.0,1930773819.0,2020-04-10,20200410,20200410,2020-04-25,USD,RV,1.0,,87107.75,20200410.0,NAC6,1930773819.0,1,-51,2020-03-05
25074,U001,0200769623,WAL-MAR associates,2020.0,1930884917.0,2020-05-11,20200510,20200511,2020-05-26,USD,RV,1.0,,8216.39,20200511.0,NAH4,1930884917.0,1,8,2020-06-03
26422,U001,0200707741,SMART &  co,2020.0,1930761033.0,2020-04-07,20200408,20200407,2020-04-22,USD,RV,1.0,,13922.51,20200407.0,NAA8,1930761033.0,1,1,2020-04-23
1546,U001,0200769623,WAL-MAR associates,2020.0,1930711208.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,471.56,20200327.0,NAH4,1930711208.0,1,8,2020-04-19
49549,U001,0200726979,BJ'S  co,2020.0,1930828517.0,2020-04-27,20200426,20200427,2020-05-12,USD,RV,1.0,,142.89,20200427.0,NAA8,1930828517.0,1,8,2020-05-20
3057,U001,0200782001,GORDO ,2020.0,1930804050.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,13712.52,20200421.0,NAA8,1930804050.0,1,1,2020-05-07
43121,U001,0200769623,WAL-MAR trust,2020.0,1930802182.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,33118.28,20200420.0,NAH4,1930802182.0,1,8,2020-05-13
15231,U001,0200769623,WAL-MAR systems,2020.0,1930598628.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,50248.28,20200305.0,NAH4,1930598628.0,1,1,2020-03-21
3679,U001,0200744019,TARG systems,2020.0,1930617254.0,2020-03-08,20200306,20200308,2020-03-23,USD,RV,1.0,,54960.41,20200308.0,NAA8,1930617254.0,1,1,2020-03-24
35150,U001,0200769623,WAL-MAR associates,2020.0,1930784026.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,3987.68,20200415.0,NAH4,1930784026.0,1,1,2020-05-01
40751,U001,0200769623,WAL-MAR corp,2020.0,1930716412.0,2020-03-30,20200328,20200330,2020-04-14,USD,RV,1.0,,1898.2,20200330.0,NAH4,1930716412.0,1,1,2020-04-15
15419,U001,0100031704,DELHAIZE llc,2020.0,1930630506.0,2020-03-11,20200310,20200311,2020-03-26,USD,RV,1.0,,4697.72,20200311.0,NAA8,1930630506.0,1,-11,2020-03-15
35009,U002,0200816950,COLOM co,2020.0,1990571569.0,2020-04-11,20200407,20200411,2020-05-11,USD,RV,1.0,,30352.0,20200411.0,NA38,1990571569.0,1,8,2020-05-19
34745,U001,0200769623,WAL-MAR in,2020.0,1930661399.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,49619.3,20200318.0,NAH4,1930661399.0,1,-11,2020-03-22
34721,U001,0200762301,C&S WH ,2020.0,1930778477.0,2020-04-12,20200412,20200412,2020-06-16,USD,RV,1.0,,8006.68,20200412.0,NAGD,1930778477.0,1,1,2020-06-17
15809,U001,0200718130,SYSCO F llc,2020.0,1930666152.0,2020-03-17,20200318,20200317,2020-04-01,USD,RV,1.0,,6205.95,20200317.0,NAA8,1930666152.0,1,8,2020-04-09
47741,U001,0200769623,WAL-MAR in,2020.0,1930685025.0,2020-03-23,20200321,20200323,2020-04-07,USD,RV,1.0,,55474.8,20200323.0,NAH4,1930685025.0,1,1,2020-04-08
10292,U001,0200769623,WAL-MAR associates,2020.0,1930793235.0,2020-04-16,20200416,20200416,2020-05-01,USD,RV,1.0,,661.11,20200416.0,NAH4,1930793235.0,1,1,2020-05-02
16003,U001,0200230690,DECA in,2020.0,1930804498.0,2020-04-21,20200421,20200421,2020-03-26,USD,RV,1.0,,8205.66,20200316.0,NAM2,1930804498.0,1,1,2020-03-27
47661,U001,0100036250,BODAC corporation,2020.0,1930653148.0,2020-03-16,20200314,20200316,2020-03-31,USD,RV,1.0,,18190.66,20200316.0,NAA8,1930653148.0,1,1,2020-04-01
38563,U001,0200793568,SUPE corporation,2020.0,1930780668.0,2020-04-13,20200413,20200413,2020-04-28,USD,RV,1.0,,47127.27,20200413.0,NAA8,1930780668.0,1,1,2020-04-29
16608,U001,0200749782,KROG associates,2020.0,1930827102.0,2020-04-26,20200425,20200426,2020-05-11,USD,RV,1.0,,4937.38,20200426.0,NAA8,1930827102.0,1,-1,2020-05-10
33733,U001,0200803720,DEC corporation,2020.0,1930862494.0,2020-05-06,20200506,20200506,2020-05-24,USD,RV,1.0,,226.32,20200501.0,NAM4,1930862494.0,1,1,2020-05-25
16781,U001,200759878,SA associates,2020.0,1930851901.0,2020-05-04,20200502,20200504,2020-05-19,USD,RV,1.0,,91309.3,20200504.0,NAH4,1930851901.0,1,8,2020-05-27
16787,U001,0200965912,C&S W co,2020.0,1930729475.0,2020-04-01,20200401,20200401,2020-06-05,USD,RV,1.0,,5642.78,20200401.0,NAGD,1930729475.0,1,1,2020-06-06
2579,U001,0200704858,WAKE ,2020.0,1930739179.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,8977.87,20200403.0,NAA8,1930739179.0,1,8,2020-04-26
33366,U001,0200744019,TARG corp,2020.0,1930779380.0,2020-04-12,20200413,20200412,2020-04-27,USD,RV,1.0,,21356.35,20200412.0,NAA8,1930779380.0,1,1,2020-04-28
41511,U001,0200776463,KROGE systems,2020.0,1930661282.0,2020-03-17,20200317,20200317,2020-04-01,USD,RV,1.0,,75731.98,20200317.0,NAA8,1930661282.0,1,8,2020-04-09
41593,U001,0200780383,MEIJ in,2020.0,1930624736.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,97455.84,20200309.0,NAA8,1930624736.0,1,8,2020-04-01
16158,U001,0200739006,AL llc,2020.0,1930814403.0,2020-04-28,20200422,20200428,2020-05-13,USD,RV,1.0,,18893.17,20200428.0,NAA8,1930814403.0,1,1,2020-05-14
3631,U001,0200769623,WAL-MAR ,2020.0,1930709733.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,19292.04,20200327.0,NAH4,1930709733.0,1,1,2020-04-12
3574,U001,0200712105,WALG associates,2020.0,1930593556.0,2020-03-02,20200303,20200302,2020-03-17,USD,RV,1.0,,44838.82,20200302.0,NAA8,1930593556.0,1,8,2020-03-25
10272,U013,0140103400,FOST llc,2020.0,1991841334.0,2020-03-31,20200327,20200331,2020-04-30,USD,RV,1.0,,2362.85,20200331.0,NAVE,1991841334.0,1,-11,2020-04-19
37346,U001,0200769623,WAL-MAR in,2020.0,1930711086.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,41130.79,20200329.0,NAH4,1930711086.0,1,8,2020-04-21
12051,U001,0200781803,JRD corporation,2020.0,1930687150.0,2020-03-24,20200323,20200324,2020-04-08,USD,RV,1.0,,6965.32,20200324.0,NAA8,1930687150.0,1,1,2020-04-09
39948,U001,0200769623,WAL-MAR trust,2020.0,1930652917.0,2020-03-15,20200314,20200315,2020-03-30,USD,RV,1.0,,32.36,20200315.0,NAH4,1930652917.0,1,8,2020-04-07
37161,U001,0200744019,TARG corporation,2020.0,1930819461.0,2020-04-23,20200423,20200423,2020-05-08,USD,RV,1.0,,38052.66,20200423.0,NAA8,1930819461.0,1,1,2020-05-09
13889,U001,0200769623,WAL-MAR ,2020.0,1930777738.0,2020-04-12,20200411,20200412,2020-04-27,USD,RV,1.0,,9561.87,20200412.0,NAH4,1930777738.0,1,-11,2020-04-16
37091,U001,0200148860,DOLLA corp,2020.0,1930629313.0,2020-03-10,20200310,20200310,2020-05-14,USD,RV,1.0,,58327.68,20200310.0,NAGD,1930629313.0,1,1,2020-05-15
37508,U001,0200793513,KROGER associates,2020.0,1930818721.0,2020-04-22,20200423,20200422,2020-05-07,USD,RV,1.0,,105088.15,20200422.0,NAA8,1930818721.0,1,1,2020-05-08
36997,U001,200387798,AR trust,2020.0,1930747100.0,2020-04-03,20200404,20200403,2020-05-18,USD,RV,1.0,,11854.08,20200403.0,NABG,1930747100.0,1,-11,2020-05-07
8823,U001,0200769623,WAL-MAR us,2020.0,1930687320.0,2020-03-24,20200323,20200324,2020-04-08,USD,RV,1.0,,69124.74,20200324.0,NAH4,1930687320.0,1,1,2020-04-09
36888,U001,0200769623,WAL-MAR us,2020.0,1930664146.0,2020-03-19,20200317,20200319,2020-04-03,USD,RV,1.0,,40172.42,20200319.0,NAH4,1930664146.0,1,8,2020-04-11
8803,U001,0200773364,U R M  in,2020.0,1930732112.0,2020-04-03,20200402,20200403,2020-06-07,USD,RV,1.0,,9563.91,20200403.0,NAGD,1930732112.0,1,1,2020-06-08
48332,U001,0200761734,H E BUT ,2020.0,1930637028.0,2020-03-10,20200311,20200310,2020-03-25,USD,RV,1.0,,59652.25,20200310.0,NAA8,1930637028.0,1,1,2020-03-26
36649,U001,0200769623,WAL-MAR foundation,2020.0,1930597928.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,16006.77,20200304.0,NAH4,1930597928.0,1,1,2020-03-20
8770,U001,CCU013,KRAFT F ,2020.0,1930670029.0,2020-03-18,20200318,20200318,2020-03-18,USD,RV,1.0,,7003.92,20200318.0,NAX2,1930670029.0,1,8,2020-03-26
3366,U001,0200762301,C&S WH trust,2020.0,1930696168.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,53001.81,20200326.0,NAC6,1930696168.0,1,1,2020-04-11
3401,U001,0200769623,WAL-MAR llc,2020.0,1930793237.0,2020-04-16,20200416,20200416,2020-05-01,USD,RV,1.0,,6262.66,20200416.0,NAH4,1930793237.0,1,1,2020-05-02
40303,U001,0100031704,DELHAIZE llc,2020.0,1930690226.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,17542.5,20200325.0,NAA8,1930690226.0,1,1,2020-04-10
8950,U001,200707822,PUBLI trust,2020.0,1930856106.0,2020-05-04,20200504,20200504,2020-05-19,USD,RV,1.0,,71358.14,20200504.0,NAA8,1930856106.0,1,1,2020-05-20
48172,U001,0200769623,WAL-MAR ,2020.0,1930609726.0,2020-03-12,20200306,20200312,2020-03-27,USD,RV,1.0,,5097.55,20200312.0,NAH4,1930609726.0,1,1,2020-03-28
37625,U001,200780383,MEIJ systems,2020.0,1930842922.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,34424.87,20200430.0,NAA8,1930842922.0,1,1,2020-05-16
36277,CA02,0140104409,LOB co,2020.0,2960627542.0,2020-04-08,20200408,20200408,2020-04-19,CAD,RV,1.0,,136962.05,20200409.0,CA10,2960627542.0,1,1,2020-04-20
40490,U001,0200331749,SYSC ,2020.0,1930670620.0,2020-03-18,20200319,20200318,2020-04-07,USD,RV,1.0,,13438.05,20200318.0,NAD1,1930670620.0,1,1,2020-04-08
35711,U001,0200769623,WAL-MAR corporation,2020.0,1930705567.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,7177.41,20200326.0,NAH4,1930705567.0,1,1,2020-04-11
47449,U001,0200772670,ASSOCIAT corporation,2020.0,1930710071.0,2020-03-26,20200327,20200326,2020-04-10,USD,RV,1.0,,87093.0,20200326.0,NAU5,1930710071.0,1,1,2020-04-11
17086,U001,0200776463,KROGE in,2020.0,1930758598.0,2020-04-07,20200407,20200407,2020-04-22,USD,RV,1.0,,130301.75,20200407.0,NAA8,1930758598.0,1,-51,2020-03-02
9382,U001,0200705742,DOT ,2020.0,1930646242.0,2020-03-12,20200313,20200312,2020-04-13,USD,RV,1.0,,23989.6,20200312.0,NA32,1930646242.0,1,1,2020-04-14
12797,U001,0200806580,BE corporation,2020.0,1930764013.0,2020-04-13,20200408,20200413,2020-04-28,USD,RV,1.0,,8794.72,20200413.0,NAA8,1930764013.0,1,1,2020-04-29
9089,U001,0200508557,FOODL corp,2020.0,1930832798.0,2020-05-05,20200504,20200505,2020-05-20,USD,RV,1.0,,1665.29,20200505.0,NAA8,1930832798.0,1,1,2020-05-21
42424,U001,0200769623,WAL-MAR corp,2020.0,1930803579.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,8550.31,20200421.0,NAH4,1930803579.0,1,1,2020-05-07
10591,U001,0200790107,ROU foundation,2020.0,1930764269.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,87076.14,20200408.0,NAC6,1930764269.0,1,1,2020-04-24
18205,U001,0200761734,H E BUT trust,2020.0,1930756371.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,12429.9,20200408.0,NAA8,1930756371.0,1,8,2020-05-01
19641,U001,0200769623,WAL-MAR trust,2020.0,1930788244.0,2020-04-16,20200415,20200416,2020-05-01,USD,RV,1.0,,12265.37,20200416.0,NAH4,1930788244.0,1,-11,2020-04-20
42921,U001,0200769623,WAL-MAR in,2020.0,1930703695.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,15765.93,20200327.0,NAH4,1930703695.0,1,8,2020-04-19
11794,U001,0200769623,WAL-MAR trust,2020.0,1930573673.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,65513.42,20200227.0,NAH4,1930573673.0,1,1,2020-03-14
9100,U013,0140103470,D'ALB us,2020.0,1991839992.0,2020-03-16,20200316,20200316,2020-04-15,USD,RV,1.0,,40425.0,20200316.0,NAVE,1991839992.0,1,1,2020-04-16
9724,U001,0200794332,COST corporation,2020.0,1930846506.0,2020-05-01,20200501,20200501,2020-05-16,USD,RV,1.0,,2623.5,20200501.0,NAAX,1930846506.0,1,-11,2020-05-05
9726,CA02,0140104409,LOB ,2020.0,2960618034.0,2020-03-08,20200308,20200308,2020-03-22,CAD,RV,1.0,,85750.36,20200312.0,CA10,2960618034.0,1,8,2020-03-30
4868,U001,200726979,BJ'S  in,2020.0,1930664272.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,394.75,20200318.0,NAA8,1930664272.0,1,1,2020-04-03
11731,U001,0200769623,WAL-MAR corp,2020.0,1930861061.0,2020-05-06,20200506,20200506,2020-05-21,USD,RV,1.0,,20588.5,20200506.0,NAH4,1930861061.0,1,8,2020-05-29
301,U001,0200763814,SYSCO F in,2020.0,1930647277.0,2020-03-13,20200313,20200313,2020-03-28,USD,RV,1.0,,23122.51,20200313.0,NAA8,1930647277.0,1,1,2020-03-29
41706,U001,0200875006,KROGER associates,2020.0,1930659394.0,2020-03-17,20200318,20200317,2020-04-01,USD,RV,1.0,,128081.88,20200317.0,NAA8,1930659394.0,1,1,2020-04-02
9131,U001,0200230690,DECA foundation,2020.0,1930856705.0,2020-05-04,20200504,20200504,2020-05-24,USD,RV,1.0,,4071.6,20200501.0,NAM4,1930856705.0,1,1,2020-05-25
9742,U001,0200353024,DECA associates,2020.0,1930605883.0,2020-03-05,20200305,20200305,2020-03-24,USD,RV,1.0,,3746.88,20200301.0,NAM4,1930605883.0,1,1,2020-03-25
10623,U001,0200769623,WAL-MAR us,2020.0,1930648037.0,2020-03-13,20200313,20200313,2020-03-28,USD,RV,1.0,,20092.45,20200313.0,NAH4,1930648037.0,1,1,2020-03-29
38506,U001,0200561861,CO in,2020.0,1930568959.0,2020-02-27,20200225,20200227,2020-03-13,USD,RV,1.0,,318.6,20200227.0,NAA8,1930568959.0,1,1,2020-03-14
41970,U001,0200769623,WAL-MAR foundation,2020.0,1930782950.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,33262.07,20200415.0,NAH4,1930782950.0,1,8,2020-05-08
49721,U001,0200769623,WAL-MAR systems,2020.0,1930598475.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,45992.44,20200305.0,NAH4,1930598475.0,1,1,2020-03-21
43034,U001,0200769623,WAL-MAR in,2020.0,1930718617.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,32305.52,20200330.0,NAH4,1930718617.0,1,8,2020-04-22
20006,U001,0200744019,TARG llc,2020.0,1930725083.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,25388.01,20200401.0,NAA8,1930725083.0,1,-11,2020-04-05
38119,U001,0200794332,COST associates,2020.0,1930651462.0,2020-03-14,20200314,20200314,2020-03-29,USD,RV,1.0,,32636.17,20200314.0,NAAX,1930651462.0,1,1,2020-03-30
32897,U001,0200706844,WINC in,2020.0,1930594680.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,361.38,20200305.0,NAA8,1930594680.0,1,8,2020-03-28
2029,CA02,140105686,SYSC corporation,2020.0,2960632831.0,2020-05-04,20200504,20200504,2020-05-15,CAD,RV,1.0,,39617.7,20200505.0,CA10,2960632831.0,1,1,2020-05-16
32507,U001,0200726979,BJ'S  llc,2020.0,1930598975.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,602.92,20200304.0,NAA8,1930598975.0,1,1,2020-03-20
32502,U001,0200337148,COAS corp,2020.0,1930838351.0,2020-04-29,20200429,20200429,2020-05-14,USD,RV,1.0,,7880.09,20200429.0,NAA8,1930838351.0,1,1,2020-05-15
30908,U001,0200744019,TARG associates,2020.0,1930806384.0,2020-04-21,20200421,20200421,2020-05-06,USD,RV,1.0,,15329.09,20200421.0,NAA8,1930806384.0,1,1,2020-05-07
49637,CA02,0140104392,FLANAG corp,2020.0,2960619036.0,2020-03-07,20200307,20200307,2020-03-21,CAD,RV,1.0,,1218.97,20200311.0,CA10,2960619036.0,1,1,2020-03-22
8166,U001,0200769623,WAL-MAR co,2020.0,1930686187.0,2020-03-26,20200322,20200326,2020-04-10,USD,RV,1.0,,67347.46,20200326.0,NAH4,1930686187.0,1,1,2020-04-11
32364,CA02,0140104240,FEDER llc,2020.0,2960627619.0,2020-04-08,20200408,20200408,2020-04-26,CAD,RV,1.0,,12096.07,20200416.0,CA10,2960627619.0,1,8,2020-05-04
29391,U001,0200706844,WINC associates,2020.0,1930738597.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,31525.73,20200404.0,NAA8,1930738597.0,1,-2,2020-04-17
45066,U001,0200769623,WAL-MAR co,2020.0,1930714845.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,8882.88,20200329.0,NAH4,1930714845.0,1,1,2020-04-14
49014,U001,200769623,WAL-MAR ,2020.0,1930879344.0,2020-05-07,20200508,20200507,2020-05-22,USD,RV,1.0,,40361.03,20200507.0,NAH4,1930879344.0,1,1,2020-05-23
44605,U001,0200780383,MEIJ corporation,2020.0,1930708804.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,72343.1,20200326.0,NAA8,1930708804.0,1,1,2020-04-11
1247,U001,0200794332,COST systems,2020.0,1930837739.0,2020-04-29,20200429,20200429,2020-05-14,USD,RV,1.0,,555.77,20200429.0,NAAX,1930837739.0,1,8,2020-05-22
1777,U001,0200769623,WAL-MAR ,2020.0,1930678776.0,2020-03-22,20200320,20200322,2020-04-06,USD,RV,1.0,,66058.46,20200322.0,NAH4,1930678776.0,1,1,2020-04-07
44621,U001,0200769623,WAL-MAR llc,2020.0,1930652460.0,2020-03-16,20200314,20200316,2020-03-31,USD,RV,1.0,,48464.12,20200316.0,NAH4,1930652460.0,1,8,2020-04-08
48758,U001,0200792734,MDV/ foundation,2020.0,1930823042.0,2020-04-24,20200424,20200424,2020-05-09,USD,RV,1.0,,60644.59,20200424.0,NAA8,1930823042.0,1,1,2020-05-10
39248,U001,0200020431,DEC trust,2020.0,1930682904.0,2020-03-21,20200321,20200321,2020-04-08,USD,RV,1.0,,81.0,20200316.0,NAM4,1930682904.0,1,8,2020-04-16
2681,U001,0200790107,ROU us,2020.0,1930690821.0,2020-03-23,20200324,20200323,2020-04-07,USD,RV,1.0,,45459.95,20200323.0,NAC6,1930690821.0,1,8,2020-04-15
46352,U001,0200769623,WAL-MAR trust,2020.0,1930838174.0,2020-04-30,20200429,20200430,2020-05-15,USD,RV,1.0,,1084.22,20200430.0,NAH4,1930838174.0,1,1,2020-05-16
460,U001,0200769623,WAL-MAR corporation,2020.0,1930687617.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,9041.32,20200323.0,NAH4,1930687617.0,1,8,2020-04-15
1334,U001,0200726979,BJ'S  foundation,2020.0,1930654438.0,2020-03-16,20200315,20200316,2020-03-31,USD,RV,1.0,,177.72,20200316.0,NAA8,1930654438.0,1,1,2020-04-01
42954,U001,0200759878,SA co,2020.0,1930829400.0,2020-04-29,20200427,20200429,2020-05-14,USD,RV,1.0,,13696.5,20200429.0,NAH4,1930829400.0,1,8,2020-05-22
49080,U001,0200792293,UNIFIE corporation,2020.0,1930668355.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,20544.87,20200318.0,NAA8,1930668355.0,1,1,2020-04-03
42690,U001,0200799367,MCL in,2020.0,1930825408.0,2020-04-29,20200424,20200429,2020-05-14,USD,RV,1.0,,20988.18,20200429.0,NAA8,1930825408.0,1,1,2020-05-15
788,U001,200769623,WAL-MAR llc,2020.0,1930757579.0,2020-04-07,20200407,20200407,2020-04-22,USD,RV,1.0,,6171.06,20200407.0,NAH4,1930757579.0,1,1,2020-04-23
1826,U001,0200769623,WAL-MAR associates,2020.0,1930748627.0,2020-04-05,20200404,20200405,2020-04-20,USD,RV,1.0,,18204.84,20200405.0,NAH4,1930748627.0,1,1,2020-04-21
46234,U001,0200794332,COST us,2020.0,1930757157.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,28906.1,20200408.0,NAAX,1930757157.0,1,1,2020-04-24
44885,U001,0200769623,WAL-MAR llc,2020.0,1930849415.0,2020-05-02,20200501,20200502,2020-05-17,USD,RV,1.0,,91.93,20200502.0,NAH4,1930849415.0,1,1,2020-05-18
2070,U001,0200769623,WAL-MAR foundation,2020.0,1930667138.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,10906.09,20200318.0,NAH4,1930667138.0,1,1,2020-04-03
40536,U001,0200759878,SA in,2020.0,1930834530.0,2020-04-30,20200429,20200430,2020-05-15,USD,RV,1.0,,7713.07,20200430.0,NAH4,1930834530.0,1,8,2020-05-23
43864,U001,0200772670,ASSOCIAT us,2020.0,1930844295.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,7783.0,20200430.0,NAU5,1930844295.0,1,1,2020-05-16
41643,U001,0200769623,WAL-MAR ,2020.0,1930614024.0,2020-03-08,20200306,20200308,2020-03-23,USD,RV,1.0,,16493.43,20200308.0,NAH4,1930614024.0,1,1,2020-03-24
43878,U001,0200418007,AM in,2020.0,1930857951.0,2020-05-06,20200505,20200506,2020-05-21,USD,RV,1.0,,3111.8,20200506.0,NAA8,1930857951.0,1,-11,2020-05-10
45894,U001,CCU013,KRAFT F llc,2020.0,1930596144.0,2020-03-07,20200303,20200307,2020-03-07,USD,RV,1.0,,4513.59,20200307.0,NAX2,1930596144.0,1,-11,2020-02-25
41570,U001,0200769623,WAL-MAR llc,2020.0,1930717463.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,6532.6,20200329.0,NAH4,1930717463.0,1,1,2020-04-14
